公司代碼,公司名稱,年月,年,設立年,ROA(A)稅後息前%,淨值/資產,淨值/資產/100,ROA標準差,Z-score,資產總額,ln資產總額,淨收益,ln淨收益,當季季底P/B,負債比率,公司年齡,董事總持股數%,經理人總持股%,是否在金融危機時期,是否在COVID時期
2801,彰銀,200612,2006,1950,0.82,6.06,0.0606,1.18367718,0.74395284,1355554458,21.0274764,29947798,17.21496636,1.33,93.94,56,19.18,0.04,0,0
2801,彰銀,200712,2007,1950,0.64,6.24,0.0624,0.067577116,10.39405108,1311503571,20.99444008,31017142,17.25005058,1.04,93.76,57,15.78,0.04,1,0
2801,彰銀,200812,2008,1950,0.36,5.77,0.0577,0.014142136,29.53585025,1396815994,21.05746119,25945709,17.0715168,0.99,94.23,58,34.74,0.03,1,0
2801,彰銀,200912,2009,1950,0.22,5.49,0.0549,0.055976185,4.911017033,1475326923,21.11214544,22729021,16.93915312,1.17,94.51,59,34.74,0.04,1,0
2801,彰銀,201012,2010,1950,0.53,5.76,0.0576,0.07410578,7.929206035,1502957985,21.13070099,28584644,17.16838021,1.86,94.24,60,34.74,0.18,0,0
2801,彰銀,201112,2011,1950,0.58,6.02,0.0602,0.06244998,10.25140441,1589117513,21.18644468,26739877,17.10166653,1.16,93.98,61,34.74,0.16,0,0
2801,彰銀,201212,2012,1950,0.53,6.5,0.065,0.049916597,11.91988305,1613823532,21.20187207,23260599,16.96227146,1.1,93.5,62,34.74,0.14,0,0
2801,彰銀,201312,2013,1950,0.53,6.61,0.0661,0.017320508,34.41584955,1700055541,21.25392676,23823209,16.98617083,1.27,93.39,63,34.74,0.11,0,0
2801,彰銀,201412,2014,1950,0.62,6.57,0.0657,0.037859389,18.11175559,1815872967,21.31983216,26400794,17.08890464,1.2,93.43,64,34.74,0.1,0,0
2801,彰銀,201512,2015,1950,0.63,6.79,0.0679,0.018929694,36.86800125,1906257219,21.36840759,29669859,17.20564224,1.03,93.21,65,34.74,0.09,0,0
2801,彰銀,201612,2016,1950,0.62,6.86,0.0686,0.020615528,33.40200628,2005151504,21.41898546,31008481,17.24977131,1.12,93.14,66,34.74,0.08,0,0
2801,彰銀,201712,2017,1950,0.6,7.12,0.0712,0.018257419,36.76313806,2036258400,21.43437984,30796719,17.24291872,1.07,92.88,67,38.47,0.07,0,0
2801,彰銀,201812,2018,1950,0.61,7.52,0.0752,0.017078251,40.1212038,2081811670,21.45650435,33108189,17.31529121,1.08,92.48,68,38.47,0.07,0,0
2801,彰銀,201912,2019,1950,0.55,7.6,0.076,0.012583057,49.74943533,2135643203,21.4820337,32078353,17.283692,1.4,92.4,69,38.47,0.06,0,0
2801,彰銀,202012,2020,1950,0.32,7.13,0.0713,0.028284271,13.83454417,2313440219,21.56200153,27317092,17.12302314,1.13,92.87,70,20.94,0.05,0,1
2801,彰銀,202112,2021,1950,0.36,6.72,0.0672,0.014142136,30.20760169,2551106497,21.65979302,28685958,17.17191829,1.04,93.28,71,20.94,0.05,0,1
2801,彰銀,202212,2022,1950,0.42,6.3,0.063,0.015,32.2,2684852319,21.71089156,34138590,17.34593897,1.07,93.7,72,25.12,0.05,0,1
2801,彰銀,202312,2023,1950,0.46,6.48,0.0648,0.014142136,37.10896388,2900874139,21.78827796,38570072,17.4679872,1.03,93.52,73,25.12,0.04,0,0
2807,渣打銀行,200612,2006,1948,-1.25,3.48,0.0348,0.596294111,-2.037920512,428620936,19.87608349,12629343,16.35153347,2.71,96.52,58,95.39,0.16,0,0
2809,京城銀,200612,2006,1951,0.03,5.6,0.056,0.322011905,0.267070872,196597237,19.09666771,2944525,14.89545807,1.02,94.4,55,15.36,2.09,0,0
2809,京城銀,200712,2007,1951,0.19,6.56,0.0656,0.056789083,4.500865033,171278264,18.95880007,3180344,14.97249993,0.83,93.44,56,14.32,0.13,1,0
2809,京城銀,200812,2008,1951,0.04,7.34,0.0734,0.065,1.744615385,150370401,18.82861215,2765933,14.83288857,0.55,92.66,57,5.02,0.07,1,0
2809,京城銀,200912,2009,1951,0.02,6.89,0.0689,0.028722813,3.095100723,161919510,18.90260992,2795243,14.8434296,0.86,93.11,58,5.02,0.43,1,0
2809,京城銀,201012,2010,1951,1.12,7.75,0.0775,0.076321688,15.69016668,168811489,18.9442932,3728330,15.13147097,1.37,92.25,59,4.97,0.46,0,0
2809,京城銀,201112,2011,1951,1.5,8.82,0.0882,0.05228129,30.37798007,176223393,18.98726303,4395387,15.29606614,1.15,91.18,60,3.75,0.19,0,0
2809,京城銀,201212,2012,1951,1.86,10.31,0.1031,0.049665548,39.52639356,194122178,19.0839983,5528331,15.52539652,1.14,89.69,61,3.75,0.17,0,0
2809,京城銀,201312,2013,1951,2.03,11.36,0.1136,0.065510813,32.72131561,213997631,19.1814755,6772052,15.7283147,1.4,88.64,62,3.28,0.06,0,0
2809,京城銀,201412,2014,1951,2.31,11.54,0.1154,0.106144556,22.84997085,235287520,19.27631881,7764807,15.86511216,1.45,88.46,63,3.28,0.06,0,0
2809,京城銀,201512,2015,1951,1.56,11.98,0.1198,0.141273966,11.89037197,237553590,19.2859038,6122704,15.62751439,0.99,88.02,64,3.28,0.07,0,0
2809,京城銀,201612,2016,1951,1.99,13.44,0.1344,0.056568542,37.55444115,244083962,19.31302283,7524759,15.83370934,0.99,86.56,65,3.42,0.1,0,0
2809,京城銀,201712,2017,1951,2.18,13.63,0.1363,0.061305247,37.78306272,271176261,19.41827958,9005445,16.01333995,1.16,86.37,66,3.42,0.06,0,0
2809,京城銀,201812,2018,1951,1.04,12.52,0.1252,0.362491379,3.214421271,281094719,19.45420225,7000814,15.76153699,0.94,87.48,67,3.42,0.08,0,0
2809,京城銀,201912,2019,1951,1.21,14.48,0.1448,0.455732012,2.972799726,282742908,19.46004859,8492984,15.95475097,0.93,85.52,68,3.48,0.07,0,0
2809,京城銀,202012,2020,1951,1.81,14.31,0.1431,0.126589889,15.42856239,325457939,19.60074379,8906920,16.00233906,0.93,85.69,69,3.96,0.06,0,1
2809,京城銀,202112,2021,1951,1.68,14.24,0.1424,0.356464117,5.112436044,343149280,19.65367613,10261958,16.14395422,0.93,85.76,70,3.96,0.14,0,1
2809,京城銀,202212,2022,1951,0.61,11.16,0.1116,0.135246688,5.335435637,379986796,19.75564706,5352370,15.49305001,0.89,88.84,71,4,0.08,0,1
2809,京城銀,202312,2023,1951,1.62,13.04,0.1304,0.142009389,12.32594554,384348059,19.7670591,9972016,16.11529333,0.89,86.96,72,4,0.07,0,0
2812,台中銀,200612,2006,1953,-1.81,3.21,0.0321,0.835119752,-2.128916237,259413564,19.37393412,-70502,0,1.57,96.79,53,9,0.21,0,0
2812,台中銀,200712,2007,1953,0.68,6.04,0.0604,1.019358458,0.726339193,262582615,19.38607631,6149463,15.63187532,1.07,93.96,54,8.16,0.57,1,0
2812,台中銀,200812,2008,1953,0.07,5.43,0.0543,0.136228974,0.912434385,285660254,19.47031374,5189504,15.46214868,0.6,94.57,55,8.75,0.43,1,0
2812,台中銀,200912,2009,1953,0.01,4.97,0.0497,0.253377189,0.235617106,309361546,19.5500212,3365200,15.02899795,0.75,95.03,56,8.65,0.34,1,0
2812,台中銀,201012,2010,1953,0.13,5.71,0.0571,0.053229065,3.514996946,340256632,19.64521069,4596367,15.34077677,1.08,94.29,57,8.19,0.59,0,0
2812,台中銀,201112,2011,1953,0.4,6.63,0.0663,0.025819889,18.05972134,384243568,19.7667872,5779752,15.56987133,0.77,93.37,58,7.49,0.69,0,0
2812,台中銀,201212,2012,1953,0.68,6.27,0.0627,0.016329932,45.4809008,444941272,19.91345286,7054807,15.76921979,0.83,93.73,59,7.49,0.58,0,0
2812,台中銀,201312,2013,1953,0.65,6.25,0.0625,0.038622101,18.44798667,496212735,20.02251529,9264252,16.04167368,0.89,93.75,60,7.43,0.43,0,0
2812,台中銀,201412,2014,1953,0.73,6.75,0.0675,0.041932485,19.01866756,530050400,20.08848265,10714999,16.18715509,0.82,93.25,61,7.28,0.36,0,0
2812,台中銀,201512,2015,1953,0.63,6.94,0.0694,0.035590261,19.6514435,575630715,20.17097689,10102741,16.12831733,0.75,93.06,62,7.73,0.43,0,0
2812,台中銀,201612,2016,1953,0.58,6.6,0.066,0.015,43.06666667,627102701,20.25662088,10792636,16.19437461,0.72,93.4,63,7.46,0.4,0,0
2812,台中銀,201712,2017,1953,0.56,6.55,0.0655,0.014142136,44.22952916,663024083,20.31232187,11394755,16.24866372,0.75,93.45,64,7.16,0.34,0,0
2812,台中銀,201812,2018,1953,0.59,6.92,0.0692,0.012583057,52.38790379,690832103,20.35340738,11689424,16.27419506,0.75,93.08,65,8.5,0.38,0,0
2812,台中銀,201912,2019,1953,0.63,7.52,0.0752,0.009574271,73.65573779,682688922,20.34154986,12095628,16.30835462,0.87,92.48,66,8.5,0.36,0,0
2812,台中銀,202012,2020,1953,0.57,7.78,0.0778,0.009574271,67.66050332,736770021,20.41778635,11643742,16.27027943,0.79,92.22,67,3.21,0.4,0,1
2812,台中銀,202112,2021,1953,0.64,8.21,0.0821,0.009574271,75.42088522,772678393,20.46537347,13721874,16.43450176,0.87,91.79,68,3.2,0.43,0,1
2812,台中銀,202212,2022,1953,0.68,8.57,0.0857,0.005,153.14,807962828,20.51002661,15017164,16.52470437,0.93,91.43,69,3.19,0.53,0,1
2812,台中銀,202312,2023,1953,0.81,8.72,0.0872,0.019148542,46.85474188,877947789,20.59309768,17497671,16.67757834,1.09,91.28,70,3.19,0.48,0,0
2831,中華銀行,200612,2006,1991,-4.41,2.98,0.0298,1.526946845,-2.868600184,206532441,19.14596806,54694,10.90950929,0.62,97.02,15,9.92,0.82,0,0
2834,臺企銀,200612,2006,1950,0.07,3.72,0.0372,0.745178949,0.143858063,1060244747,20.78176561,11099919,16.22244837,1.02,96.28,56,38.04,0.5,0,0
2834,臺企銀,200712,2007,1950,0.1,3.63,0.0363,0.012909944,10.5577526,1102512855,20.82085783,12836536,16.36780604,0.97,96.37,57,38.04,0.49,1,0
2834,臺企銀,200812,2008,1950,0.01,3.4,0.034,0.172336879,0.255313895,1162173383,20.8735577,11610614,16.26743024,0.69,96.6,58,38.02,0.48,1,0
2834,臺企銀,200912,2009,1950,0.12,3.51,0.0351,0,0,1187558861,20.89516566,14726517,16.5051603,0.77,96.49,59,23.58,0.43,1,0
2834,臺企銀,201012,2010,1950,0.17,3.61,0.0361,0.020615528,9.997318464,1213641361,20.91689107,16245797,16.60334479,1.21,96.39,60,23.7,0.38,0,0
2834,臺企銀,201112,2011,1950,0.24,3.7,0.037,0.008164966,33.92543294,1267008130,20.95992415,17155494,16.65782903,0.94,96.3,61,23.66,0.38,0,0
2834,臺企銀,201212,2012,1950,0.3,4.15,0.0415,0.017320508,19.71651169,1291268290,20.97889074,16755789,16.63425437,0.8,95.85,62,21.92,0.46,0,0
2834,臺企銀,201312,2013,1950,0.28,4.32,0.0432,0.027080128,11.93495097,1326368076,21.00571027,17723241,16.69038739,0.81,95.68,63,21.92,0.41,0,0
2834,臺企銀,201412,2014,1950,0.39,4.51,0.0451,0.008164966,53.28864935,1392390567,21.05428794,18994325,16.75965081,0.78,95.49,64,21.92,0.37,0,0
2834,臺企銀,201512,2015,1950,0.36,4.58,0.0458,0.005,81.16,1475891595,21.11252812,20161884,16.81930445,0.69,95.42,65,21.92,0.35,0,0
2834,臺企銀,201612,2016,1950,0.35,4.73,0.0473,0.005773503,68.81437858,1498728982,21.12788324,20657034,16.84356645,0.69,95.27,66,21.92,0.39,0,0
2834,臺企銀,201712,2017,1950,0.33,4.79,0.0479,0.041932485,9.012105918,1584093971,21.18327845,20862695,16.85347319,0.68,95.21,67,21.93,0.39,0,0
2834,臺企銀,201812,2018,1950,0.48,5.24,0.0524,0.014142136,37.64636503,1619040455,21.2050995,23026947,16.9521757,0.78,94.76,68,22.02,0.33,0,0
2834,臺企銀,201912,2019,1950,0.4,5.47,0.0547,0.029439203,15.44539102,1746152814,21.28068081,23209942,16.96009128,0.94,94.53,69,20.77,0.28,0,0
2834,臺企銀,202012,2020,1950,0.27,5.51,0.0551,0.005,65.02,1791635053,21.30639448,21869442,16.90060088,0.74,94.49,70,20.77,0.28,0,1
2834,臺企銀,202112,2021,1950,0.27,5.03,0.0503,0.009574271,33.45424392,2021253072,21.42698349,24106024,16.99797233,0.75,94.97,71,24.39,0.26,0,1
2834,臺企銀,202212,2022,1950,0.49,5.02,0.0502,0.028867513,18.71307692,2072486125,21.45201475,28529123,17.16643598,1,94.98,72,24.39,0.22,0,1
2834,臺企銀,202312,2023,1950,0.49,5.44,0.0544,0.033166248,16.4142776,2209814531,21.51617443,31913544,17.27854105,0.94,94.56,73,24.39,0.18,0,0
2836,高雄銀,200612,2006,1982,0.3,7.22,0.0722,0.060553007,6.146680701,146873924,18.80508512,2326924,14.66005778,0.9,92.78,24,46.27,0.09,0,0
2836,高雄銀,200712,2007,1982,0.09,6.64,0.0664,0.112952792,1.384649255,156790996,18.87042424,2170033,14.59025293,0.76,93.36,25,46.27,0.06,1,0
2836,高雄銀,200812,2008,1982,-0.57,5.09,0.0509,0.221415898,-2.344456763,183651508,19.02855054,1448102,14.18576429,0.39,94.91,26,46.07,0.11,1,0
2836,高雄銀,200912,2009,1982,0.04,5.07,0.0507,0.06448514,1.406525588,186111052,19.04185411,1980368,14.49879324,0.58,94.93,27,46.07,0.09,1,0
2836,高雄銀,201012,2010,1982,0.06,4.45,0.0445,0.026299556,3.973451051,214835715,19.18538418,2351471,14.67055165,0.88,95.55,28,46.07,0.09,0,0
2836,高雄銀,201112,2011,1982,-0.2,4.63,0.0463,0.202710796,-0.758223061,223837884,19.22643262,2331526,14.66203355,0.61,95.37,29,45.29,0.25,0,0
2836,高雄銀,201212,2012,1982,0.21,4.77,0.0477,0.009574271,26.91588716,221057554,19.21393365,2708051,14.81173975,0.62,95.23,30,45.29,0.23,0,0
2836,高雄銀,201312,2013,1982,0.18,4.59,0.0459,0.005,45.18,234433363,19.27268194,2937265,14.89298943,0.64,95.41,31,45.21,0.24,0,0
2836,高雄銀,201412,2014,1982,0.2,4.21,0.0421,0.015,16.14,269024953,19.4103147,3400019,15.03929158,0.59,95.79,32,50,0.22,0,0
2836,高雄銀,201512,2015,1982,0.22,4.52,0.0452,0.005773503,45.93398742,263050675,19.38785725,3314604,15.01384872,0.58,95.48,33,50.06,0.28,0,0
2836,高雄銀,201612,2016,1982,0.25,4.87,0.0487,0.005,59.74,256174320,19.36136871,3363628,15.02853071,0.6,95.13,34,50.15,0.31,0,0
2836,高雄銀,201712,2017,1982,0.17,5.39,0.0539,0.05,4.478,263364185,19.38904837,3292356,15.00711398,0.65,94.61,35,52.5,0.31,0,0
2836,高雄銀,201812,2018,1982,0.18,5.39,0.0539,0.030956959,7.555651613,267999101,19.40649418,3499620,15.06816495,0.66,94.61,36,52.6,0.29,0,0
2836,高雄銀,201912,2019,1982,0.29,5.7,0.057,0.005773503,60.10216302,270655904,19.41635885,3719440,15.12908368,0.69,94.3,37,56.12,0.42,0,0
2836,高雄銀,202012,2020,1982,0.28,5.87,0.0587,0.005,67.74,276159561,19.43648938,3725355,15.13067271,0.7,94.13,38,57.16,0.75,0,1
2836,高雄銀,202112,2021,1982,0.32,6.22,0.0622,0,0,284032958,19.46460084,4013744,15.20523503,0.8,93.78,39,58.32,0.6,0,1
2836,高雄銀,202212,2022,1982,0.33,5.76,0.0576,0.026457513,14.64990297,279117632,19.44714387,3899078,15.17625067,0.93,94.24,40,58.32,0.49,0,1
2836,高雄銀,202312,2023,1982,0.3,6.04,0.0604,0.012583057,28.64168769,306895213,19.54201692,3820774,15.15596358,0.82,93.96,41,58.32,0.38,0,0
2837,凱基銀行,200612,2006,1992,-4.52,4.86,0.0486,1.50282789,-2.975324074,244691821,19.3155101,3968556,15.19391286,2.1,95.14,14,12.18,0.16,0,0
2837,凱基銀行,200712,2007,1992,-6.67,15.74,0.1574,1.20911469,-5.386254964,205227093,19.13962769,-2363753,0,0.79,84.26,15,0.39,0.03,1,0
2837,凱基銀行,200812,2008,1992,-5.52,13.45,0.1345,0.611957243,-8.800451446,164535676,18.91863798,-540845,0,0.2,86.55,16,0,0.01,1,0
2837,凱基銀行,200912,2009,1992,-4.76,11.69,0.1169,0.582980846,-7.964412609,136448801,18.73146002,-154455,0,0.86,88.31,17,32.3,0,1,0
2837,凱基銀行,201012,2010,1992,-2.76,9.73,0.0973,0.416203075,-6.397598089,128843017,18.6741053,721004,13.48839996,1.12,90.27,18,32.3,0,0,0
2837,凱基銀行,201112,2011,1992,-0.19,8.81,0.0881,0.096738479,-1.053355407,139976708,18.7569866,1896049,14.45528281,0.82,91.19,19,32.3,0.01,0,0
2837,凱基銀行,201212,2012,1992,1.96,10.03,0.1003,0.267129806,7.712729739,154560083,18.85609347,5578457,15.53442277,1.82,89.97,20,57.09,0.01,0,0
2837,凱基銀行,201312,2013,1992,1.9,10.96,0.1096,0.141745076,14.17756477,167076010,18.93395942,6404947,15.67258122,1.25,89.04,21,29.29,0.02,0,0
2838,聯邦銀,200612,2006,1991,0.06,5.29,0.0529,0.7051891,0.160098901,389005127,19.77910308,11308820,16.24109351,0.9,94.71,15,9.59,0.59,0,0
2838,聯邦銀,200712,2007,1991,-1.31,5.29,0.0529,0.476305224,-2.639274012,379469040,19.75428357,8383176,15.9417374,0.75,94.71,16,9.14,0.53,1,0
2838,聯邦銀,200812,2008,1991,-0.41,4.98,0.0498,0.202977831,-1.77457803,375643557,19.74415127,6711701,15.71936298,0.58,95.02,17,9.14,0.51,1,0
2838,聯邦銀,200912,2009,1991,0.08,5.35,0.0535,0.169582821,0.787225963,360221323,19.70222919,7443695,15.82287792,0.7,94.65,18,6.07,0.49,1,0
2838,聯邦銀,201012,2010,1991,0.38,5.55,0.0555,0.065574385,6.641312738,365826462,19.71766963,7831314,15.87364087,0.93,94.45,19,6.3,0.45,0,0
2838,聯邦銀,201112,2011,1991,0.48,5.53,0.0553,0.065828059,8.131790748,401378015,19.81041422,8317157,15.93383105,0.74,94.47,20,6.3,0.45,0,0
2838,聯邦銀,201212,2012,1991,0.65,6.11,0.0611,0.035939764,19.78588373,413066015,19.83911798,9290531,16.04450627,0.73,93.89,21,13.74,0.38,0,0
2838,聯邦銀,201312,2013,1991,0.68,6.52,0.0652,0.008164966,91.26798782,440154972,19.90263743,10490546,16.16598503,0.85,93.48,22,13.7,0.4,0,0
2838,聯邦銀,201412,2014,1991,0.67,6.64,0.0664,0.009574271,76.91447151,486481573,20.00270958,10934941,16.20747382,0.79,93.36,23,13.54,0.43,0,0
2838,聯邦銀,201512,2015,1991,0.63,6.91,0.0691,0.019148542,36.50930678,508489197,20.04695453,11740722,16.27857387,0.7,93.09,24,22.26,0.45,0,0
2838,聯邦銀,201612,2016,1991,0.51,6.8,0.068,0.017078251,33.84421453,532706570,20.09348131,12011660,16.3013884,0.65,93.2,25,22.26,0.42,0,0
2838,聯邦銀,201712,2017,1991,0.5,8.52,0.0852,0.009574271,61.12214656,565616287,20.15342647,12471365,16.33894577,0.5,91.48,26,22.26,0.41,0,0
2838,聯邦銀,201812,2018,1991,0.49,7.73,0.0773,0.027537853,20.60073476,647586094,20.28876231,12732321,16.35965428,0.52,92.27,27,15,0.43,0,0
2838,聯邦銀,201912,2019,1991,0.5,8.09,0.0809,0.019148542,30.3365131,695161187,20.3596543,13866182,16.44496348,0.57,91.91,28,14.83,0.43,0,0
2838,聯邦銀,202012,2020,1991,0.47,7.95,0.0795,0.043588989,12.60639458,757558002,20.44561066,14430362,16.48484502,0.55,92.05,29,14.8,0.43,0,1
2838,聯邦銀,202112,2021,1991,0.56,7.83,0.0783,0.026299556,24.27037135,841589146,20.5508025,16688773,16.63024678,0.69,92.17,30,11.41,0.2,0,1
2838,聯邦銀,202212,2022,1991,0.42,7.47,0.0747,0.043493295,11.37416711,844999933,20.55484711,15985339,16.58718255,0.94,92.53,31,11.39,0.2,0,1
2838,聯邦銀,202312,2023,1991,0.48,7.52,0.0752,0.033665016,16.49189748,939147045,20.66048262,17934627,16.70224387,0.8,92.48,32,11.39,0.2,0,0
2845,遠東銀,200612,2006,1992,-0.53,5.74,0.0574,0.48542078,-0.973588317,345819404,19.66142724,8508033,15.95652133,1.48,94.26,14,8.06,0.82,0,0
2845,遠東銀,200712,2007,1992,-0.23,5.23,0.0523,0.296085573,-0.600164331,361406666,19.70551438,8329742,15.93534304,1.04,94.77,15,8.05,0.76,1,0
2845,遠東銀,200812,2008,1992,-0.74,5.39,0.0539,0.273130006,-2.511990575,359952248,19.70148194,5822181,15.57718549,0.69,94.61,16,10.64,0.59,1,0
2845,遠東銀,200912,2009,1992,0.12,5.51,0.0551,0.115902258,1.510755731,377052054,19.74789381,6218919,15.64310666,1.12,94.49,17,6.29,0.53,1,0
2845,遠東銀,201012,2010,1992,0.55,5.45,0.0545,0.04,15.1125,418356350,19.85184414,8747891,15.9843232,1.3,94.55,18,6.27,0.63,0,0
2845,遠東銀,201112,2011,1992,0.55,5.62,0.0562,0.069761498,8.689606924,438455110,19.89876799,8664276,15.97471892,0.97,94.38,19,6.25,0.89,0,0
2845,遠東銀,201212,2012,1992,0.56,5.68,0.0568,0.055976185,11.01897165,465583276,19.95880153,8507907,15.95650652,0.99,94.32,20,6.22,0.99,0,0
2845,遠東銀,201312,2013,1992,0.64,5.88,0.0588,0.062383224,11.20172945,492191720,20.01437887,9538062,16.07080088,1.02,94.12,21,6.19,1.09,0,0
2845,遠東銀,201412,2014,1992,0.73,6.91,0.0691,0.028722813,27.82109097,521977917,20.07313584,10876948,16.20215625,0.83,93.09,22,5.34,0.98,0,0
2845,遠東銀,201512,2015,1992,0.73,7.13,0.0713,0.023629078,33.91160652,546554881,20.11914528,11227727,16.2338969,0.76,92.87,23,8.55,0.75,0,0
2845,遠東銀,201612,2016,1992,0.59,7.29,0.0729,0.009574271,69.23764688,561415283,20.14597144,10747455,16.19017954,0.69,92.71,24,8.51,0.66,0,0
2845,遠東銀,201712,2017,1992,0.5,7.44,0.0744,0.040311289,14.24911031,575424280,20.1706182,10397129,16.15704027,0.71,92.56,25,7.81,0.54,0,0
2845,遠東銀,201812,2018,1992,0.59,7.13,0.0713,0.017320508,38.1801733,627351150,20.25701699,11218277,16.23305488,0.73,92.87,26,7.81,0.45,0,0
2845,遠東銀,201912,2019,1992,0.57,7.22,0.0722,0.0391578,16.40030832,654887550,20.2999741,11721680,16.27695068,0.85,92.78,27,7.81,0.43,0,0
2845,遠東銀,202012,2020,1992,0.38,7.17,0.0717,0.069940451,6.458351275,680290956,20.33803114,11215219,16.23278225,0.77,92.83,28,7.81,0.38,0,1
2845,遠東銀,202112,2021,1992,0.42,6.87,0.0687,0.012909944,37.85453923,723054513,20.39899518,10792889,16.19439805,0.76,93.13,29,7.81,0.39,0,1
2845,遠東銀,202212,2022,1992,0.5,7.42,0.0742,0.029860788,19.22923125,740539643,20.42288973,11738931,16.27842131,0.81,92.58,30,7.62,0.59,0,1
2845,遠東銀,202312,2023,1992,0.54,7.43,0.0743,0.040311289,15.23890749,792504492,20.49070873,12793675,16.36446147,0.87,92.57,31,7.62,0.59,0,0
2847,大眾銀,200612,2006,1992,-1.33,4.13,0.0413,0.644825558,-1.998525003,388682950,19.77827453,12925073,16.37467963,1.42,95.87,14,18.78,1.12,0,0
2847,大眾銀,200712,2007,1992,-2.18,7.47,0.0747,0.982051424,-2.143777757,321129446,19.58735486,10776192,16.19284981,1.23,92.53,15,31.03,0.66,1,0
2847,大眾銀,200812,2008,1992,-0.02,7.38,0.0738,0.139164172,0.386593757,327003727,19.60548213,7842462,15.87506337,0.55,92.62,16,31.24,0.43,1,0
2847,大眾銀,200912,2009,1992,0.4,6.9,0.069,0.032015621,14.64909887,381464959,19.75952955,7577476,15.84069072,0.82,93.1,17,28.64,0.39,1,0
2847,大眾銀,201012,2010,1992,0.24,6.52,0.0652,0.107199192,2.847036397,417202579,19.84908246,8795241,15.98972134,1.13,93.48,18,31.47,0.44,0,0
2847,大眾銀,201112,2011,1992,0.43,6.14,0.0614,0.031091264,15.80508299,469200503,19.96654075,8583389,15.96533938,0.6,93.86,19,31.56,0.4,0,0
2847,大眾銀,201212,2012,1992,0.29,6.48,0.0648,0.082613558,4.294694572,456548883,19.93920633,8738603,15.9832609,0.85,93.52,20,31.57,0.52,0,0
2847,大眾銀,201312,2013,1992,0.6,7.21,0.0721,0.071821538,9.357917108,453377585,19.93223586,9874310,16.10544699,0.88,92.79,21,15.56,0.56,0,0
2847,大眾銀,201412,2014,1992,0.6,7.57,0.0757,0.042426407,15.92640173,472643515,19.97385199,10291390,16.14681818,0.83,92.43,22,16.43,0.48,0,0
2847,大眾銀,201512,2015,1992,0.38,8.23,0.0823,0.11757976,3.931799141,455346323,19.93656884,9396038,16.05579867,1.09,91.77,23,16.41,0.72,0,0
2849,安泰銀,200612,2006,1993,-1.87,4.94,0.0494,0.693751877,-2.624281189,313141057,19.56216431,1940989,14.47870819,1.29,95.06,13,10.35,0.06,0,0
2849,安泰銀,200712,2007,1993,-5.55,4.88,0.0488,2.033699421,-2.705021177,291045487,19.48899013,-11173686,0,2.01,95.12,14,44.06,0.04,1,0
2849,安泰銀,200812,2008,1993,-2.02,6.54,0.0654,0.509967319,-3.832794625,279613056,19.44891726,1241227,14.03161096,1.02,93.46,15,39.43,0.04,1,0
2849,安泰銀,200912,2009,1993,0.03,6.04,0.0604,0.174068952,0.519334431,303725425,19.53163464,3755610,15.13876128,0.85,93.96,16,39.43,0.04,1,0
2849,安泰銀,201012,2010,1993,0.62,5.94,0.0594,0.23781996,2.856782922,341975136,19.65024859,5645243,15.5463238,1.38,94.06,17,45.45,0.04,0,0
2849,安泰銀,201112,2011,1993,0.62,5.82,0.0582,0.122610494,5.531337292,368141108,19.72397687,6243715,15.64708592,1.17,94.18,18,45.45,0.04,0,0
2849,安泰銀,201212,2012,1993,1.14,6.73,0.0673,0.129099445,9.351705588,359687112,19.70074508,8753391,15.98495173,1.12,93.27,19,29.54,0.04,0,0
